secid,date,cp_flag,index_flag,days,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,delta,impl_volatility,impl_strike,impl_premium,dispersion,_1_MO,_2_MO,_3_MO,_6_MO,_1_YR,_2_YR,_3_YR,_5_YR,_7_YR,_10_YR,_30_YR,close
108105,12-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.573137,2740.444,71.38034,0.048742,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.544241,2789.544,53.52038,0.05025,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.512702,2837.677,38.03622,0.052557,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.728366,2338.867,279.008,0.046529,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.477904,2886.007,24.8762,0.05443,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.443481,2943.255,14.18085,0.051493,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.812488,2001.221,528.9932,0.053642,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.86125,1863.895,32.27683,0.070066,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.831413,1993.693,51.3537,0.059303,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.804806,2098.161,71.65767,0.052319,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.782033,2187.039,93.29727,0.048313,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.762443,2265.754,116.4228,0.046656,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.743702,2337.837,140.8647,0.046589,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.724125,2405.153,166.3229,0.046888,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.703589,2468.632,192.7184,0.046883,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.682251,2528.953,220.0883,0.046643,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.660112,2586.681,248.4893,0.046371,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.636988,2642.273,277.965,0.046629,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.612062,2695.871,308.2607,0.047906,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.584359,2747.293,338.9237,0.049849,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.553695,2796.639,369.9818,0.051341,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.521499,2845.64,403.2401,0.051563,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.493646,2902.368,446.9553,0.051883,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,12-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.480686,2989.321,523.5323,0.057884,0.41,0.33,0.33,0.37,0.39,0.5,0.58,0.66,0.82,0.88,1.49,2480.64
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.500907,2279.294,452.1625,0.026882,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.509678,2355.779,389.0399,0.021145,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.513768,2421.89,337.956,0.017923,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.509042,2539.11,254.4109,0.017611,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.500406,2592.742,218.667,0.020069,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.487684,2643.397,186.0307,0.023873,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.449032,2734.671,128.7396,0.033496,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.426159,2774.711,104.6279,0.034596,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.405468,2812.127,84.14897,0.032709,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.387096,2848.116,66.76064,0.0307,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.369178,2883.039,51.73053,0.029995,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.35036,2916.948,38.66254,0.030256,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.330583,2950.583,27.44425,0.030523,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.470525,2690.875,156.0842,0.028927,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.51351,2482.389,293.8103,0.016866,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.311857,2987.419,18.10592,0.030325,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.298449,3037.591,10.60422,0.032141,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.695985,2142.523,27.90414,0.059647,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.676187,2260.671,44.66906,0.043453,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.658577,2355.405,62.71095,0.037373,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.641493,2436.741,81.82078,0.035891,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.624278,2509.189,101.841,0.035333,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.606879,2575.118,122.7021,0.034809,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.589064,2636.04,144.318,0.034557,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.570311,2692.919,166.5,0.034635,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.550501,2746.321,189.1312,0.034616,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.530274,2796.785,212.4309,0.034173,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.511688,2845.503,237.568,0.034289,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.502479,2897.084,269.8501,0.045468,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.516729,2963.852,322.2936,0.076489,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.554732,3058.009,405.0281,0.107303,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.600485,3182.231,517.7762,0.125703,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.643588,3340.676,663.8631,0.134385,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,13-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.681311,3551.571,861.9171,0.137818,0.33,0.3,0.28,0.38,0.38,0.49,0.58,0.7,0.89,0.94,1.56,2711.02
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.927483,1757.689,662.1502,0.04489,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.884491,1990.444,472.415,0.041829,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.862066,2082.379,404.0341,0.041928,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.840032,2164.975,346.2595,0.041815,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.798424,2311.621,253.4617,0.042255,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.777232,2378.767,215.1841,0.042594,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.755546,2443.006,181.1616,0.042998,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.709009,2564.966,123.5825,0.045154,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.683507,2623.483,99.29101,0.04689,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.656047,2680.823,77.67442,0.049106,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.732963,2504.938,150.7789,0.043876,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.626226,2737.436,58.5808,0.051521,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.59366,2794.193,41.9228,0.054221,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.558208,2853.35,27.67574,0.055914,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.523764,2925.718,15.96271,0.052392,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.819131,2240.75,296.7302,0.041845,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.906212,1885.193,555.3795,0.042694,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.960761,1741.681,35.08456,0.066728,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.930722,1875.662,56.0708,0.053101,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.903873,1984.569,78.56036,0.046507,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.878549,2078.73,102.3549,0.044214,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.854783,2162.889,127.4711,0.04309,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.832793,2239.911,154.0733,0.042641,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.811349,2311.875,182.0882,0.042818,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.789608,2380.041,211.4202,0.043034,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.767487,2445.268,242.1505,0.043368,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.74456,2508.188,274.2769,0.04419,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.720349,2569.234,307.768,0.045454,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.694535,2628.779,342.6852,0.047311,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.66646,2687.02,378.9733,0.049584,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.63597,2744.495,417.0549,0.051133,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.604409,2803.495,459.246,0.051499,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.575699,2871.215,512.8024,0.052237,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,16-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.558124,2968.292,598.3008,0.057446,0.25,0.25,0.24,0.29,0.29,0.36,0.43,0.49,0.67,0.73,1.34,2386.13
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.709154,1990.998,565.994,0.020575,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.709021,2092.799,481.5796,0.017856,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.704032,2179.326,414.1701,0.018867,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.68396,2327.783,307.9478,0.024099,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.669711,2394.009,264.3334,0.027166,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.652728,2456.208,225.3746,0.029798,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.614153,2570.292,159.7495,0.03186,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.59411,2623.286,132.4144,0.032717,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.573287,2674.238,108.1245,0.033699,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.551755,2723.672,86.60927,0.034232,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.529815,2772.384,67.6779,0.034625,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.633809,2514.802,190.5971,0.031233,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.507215,2821.226,51.10294,0.03535,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.483596,2871.441,36.71139,0.035892,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.460187,2926.947,24.47256,0.034419,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.441177,2999.993,14.38546,0.029989,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.912791,1872.719,35.10799,0.062541,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.882614,2010.284,55.97495,0.055166,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.695407,2256.74,357.2825,0.021273,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.853791,2122.233,78.06094,0.050216,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.826898,2218.256,101.2716,0.046216,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.801961,2303.389,125.6421,0.043674,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.777734,2380.86,151.0407,0.042594,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.75333,2452.542,177.2985,0.042097,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.728838,2519.579,204.4455,0.041422,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.705028,2582.986,232.8425,0.040056,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.682662,2643.924,263.1136,0.038054,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.661977,2703.666,295.9654,0.035996,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.64337,2763.785,332.5182,0.034924,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.631002,2828.502,377.0183,0.041431,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.636841,2910.52,442.5768,0.066889,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.666277,3026.858,545.2006,0.097247,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.705358,3185.32,690.5706,0.116265,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,17-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.741776,3399.629,891.7149,0.125343,0.12,0.18,0.19,0.24,0.3,0.47,0.54,0.66,0.91,1.02,1.63,2529.19
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.691477,1898.223,525.6132,0.044373,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.705483,1986.061,454.7135,0.03519,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.713447,2062.869,397.1411,0.026016,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.713903,2134.476,346.4529,0.020536,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
